Speciality,Category,Package Amount,Code,Procedure,Preauth Documentation,Claim Documentation,Package Type
,S9.10 TESTIS AND PENIS,62.5,S9.10.1,Orchidopexy Bilateral,"USG Abdomen, CT Scan Lower Abdomen With Contrast, Clinical Photograph","USG Abdomen, CT Scan Lower Abdomen With Contrast, Routine Histopathological Examination,",35000
,S9.10 TESTIS AND PENIS,64.3.1,S9.10.4,Partial Amputation Of Penis(Non-Malignant),"USG Penis,CT Scan Of Lower Abdomen & Scrotum, Biopsy","USG Penis,CT Scan Of Lower Abdomen & Scrotum, Routine Histopathological Examination",37000
,S9.10 TESTIS AND PENIS,64.3.2,S9.10.5,Total Penectomy,"USG Abdomen, Biopsy, Clinical Photograph",Routine Histopathological Examination,45000
,S9.11 CAPD,-,S9.11.1A,Open,Clinical notes and USG/CT confirming the diagnosis of perinephric abscess.,Intra procedure still photograph; detailed discharge summary; detailed Procedure / Operative Notes,14000
,S9.11 CAPD,-,S9.11.2A,Percutaneous,Clinical notes and USG/CT confirming the diagnosis of perinephric abscess.,Intra procedure still photograph; detailed discharge summary; detailed Procedure / Operative Notes,14000
,S9.12 Ureteroscopy + Stone removal with lithotripsy,-,S9.12A,Upper Ureter,Clinical notes and IVP / NCCT+ CT-IVP confirming the indication,"Detailed discharge summary, Post procedure Imaging (X Ray/USG), showing stone removed detailed Procedure / Operative Notes",44900
,S9.13 ESWL - Follow Up,-,S9.13A,ESWL - Follow Up,Earlier Discharge Summary,USG / X-RAY KUB,2500
,S9.14 Ureterolithotomy,-,S9.14.1A,Open,Clinical notes and IVP / NCCT+ CT-IVP confirming the indication,"Detailed discharge summary, detailed Procedure / Operative Notes,Post procedure Imaging (X Ray/USG), showing stone removed",34400
,S9.14 Ureterolithotomy,-,S9.14.2A,Lap.,Clinical notes and IVP / NCCT+ CT-IVP confirming the indication,"Detailed discharge summary, Post procedure Imaging (X Ray/USG), showing stone removed detailed Procedure / Operative Notes",33800
,S9.15 Lap Ureterolithotomy - Follow Up,-,S9.15A,Lap Ureterolithotomy - Follow Up,Earlier Discharge Summary,"USG / Urine Routine, Drugs",2300
,S9.16 Open Ureterolithotomy - Follow Up,-,S9.16A,Open Ureterolithotomy - Follow Up,Earlier Discharge Summary,"USG / Urine Routine, Drugs",2300
,S9.17 Pyeloplasty / Pyeloureterostomy / Pyelopyelostomy,-,S9.17A,Pyelopyelostomy - Open,"Clinical notes and IVP/CT/ CT-IVP,+/-DTPA renal scan, confirming indication and the need for surgery","Intra operative photograph. Detailed discharge summary, detailed Procedure / Operative Notes",46500
,S9.18 Ureterocalycostomy,-,S9.18.1A,Ureterocalycostomy - Open,"Clinical notes and IVP/CT/ CT-IVP,+/-DTPA renal scan","Intra operative photograph. Detailed discharge summary, detailed Procedure / Operative Notes",47900
,S9.18 Ureterocalycostomy,-,S9.18.2A,Ureterocalycostomy - Laparoscopic,"Clinical notes and IVP/CT/ CT-IVP,+/-DTPA renal scan","Intra operative photograph. Detailed discharge summary, detailed Procedure / Operative Notes",53500
,S9.19 Internal Ureterotomy including cystoscopy as an independent procedure,-,S9.19A,Internal Ureterotomy including cystoscopy as an independent procedure,Clinical notes and Investigation reports confirming urethral stricture (RGU+/- MCU),"Endoscopic Intra procedure still photograph, detailed discharge summary, Detailed Procedure / Operative Notes",15200
,S9.2 SURGERY FOR RENAL CALCULI,55.11.1,S9.2.1,Open Pyelolithotomy,"Intra Veneous Pyelogram, USG Abdomen/CT Scan Lower Abdomen With Contrast, Abdomen And Pelvis For Kidneys, Ureters, And Bladder (KUB)","USG Abdomen, Abdomen And Pelvis For Kidneys, Ureters, And Bladder (KUB)",44900
,S9.2 SURGERY FOR RENAL CALCULI,57.19,S9.2.3,Open Cystolithotomy,"Intra Veneous Pyelogram, Abdomen And Pelvis For Kidneys, Ureters, And Bladder (KUB), CT Scan Lower Abdomen With Contrast, USG Abdomen","CT Scan Lower Abdomen With Contrast, USG Abdomen, Abdomen And Pelvis For Kidneys, Ureters, And Bladder (KUB)",29900
,S9.20 Ureterolysis for retroperitoneal fibrosis(with or without omental wrapping),-,S9.20.1A,Open,"Clinical notes and CT-IVP/ MRI Urogram confirming the diagnosis for which the surgery is done,","Intra procedure still photograph,Detailed discharge summary, detailed Procedure / Operative Notes including details of omental wrapping if done",44900
,S9.20 Ureterolysis for retroperitoneal fibrosis(with or without omental wrapping),-,S9.20.2A,Lap.,"Clinical notes and CT-IVP/ MRI Urogram confirming the diagnosis for which the surgery is done,","Intra procedure still photograph,Detailed discharge summary, detailed Procedure / Operative Notes including details of omental wrapping if done",43900
,S9.21 Ureterostomy,-,S9.21A,Ureterostomy (Cutaneous),Clinical notes and CT/MRI confirming the diagnosis for ureterostomy and need for creating a stoma for ureter,"Post Procedure Clinical Photograph stoma, Detailed discharge summary, detailed Procedure / Operative Notes",30400
,S9.22 Uretero-ureterostomy,-,S9.22.1A,Open,"Clinical notes and IVP/CT/ CT-IVP,+/-DTPA renal scan","Intra operative photograph. Detailed discharge summary, detailed Procedure / Operative Notes",45000
,S9.22 Uretero-ureterostomy,-,S9.22.2A,Lap.,"Clinical notes and IVP/CT/ CT-IVP,+/-DTPA renal scan","Intra operative photograph. Detailed discharge summary, detailed Procedure / Operative Notes",50700
,S9.23 Uretero-vaginal / Uterine fistula repair,-,S9.23.1A,Uretero - vaginal fistula repair - Open,"Clinical notes and IVP/ CT-IVP + cystoscopy and vaginoscopy Scopy confirming the diagnosis for which the surgery is done,","Intra procedure still photograph,Detailed discharge summary, detailed Procedure / Operative Notes",39400
,S9.23 Uretero-vaginal / Uterine fistula repair,-,S9.23.2A,Uretero - Uterine fistula repair - Open,"Clinical notes and IVP/ CT-IVP + cystoscopy and vaginoscopy Scopy confirming the diagnosis for which the surgery is done,","Intra procedure still photograph,Detailed discharge summary, detailed Procedure / Operative Notes",39400
,S9.23 Uretero-vaginal / Uterine fistula repair,-,S9.23.3A,Uretero - vaginal fistula repair - Laparoscopic,"Clinical notes and IVP/ CT-IVP + cystoscopy and vaginoscopy Scopy confirming the diagnosis for which the surgery is done,","Intra procedure still photograph,Detailed discharge summary, detailed Procedure / Operative Notes",39400
,S9.23 Uretero-vaginal / Uterine fistula repair,-,S9.23.4A,Uretero - Uterine fistula repair - Laparoscopic,"Clinical notes and IVP/ CT-IVP + cystoscopy and vaginoscopy Scopy confirming the diagnosis for which the surgery is done,","Intra procedure still photograph,Detailed discharge summary, detailed Procedure / Operative Notes",39400
,S9.24 DJ Stent Removal,-,S9.24A,DJ Stent Removal,"Clinical notes with planned line of treatment including planned line of treatment, X-ray films with reports, Discharge Summary of DJ Stenting",discharge summary,7900
,"S9.25 Ureteric sampling including cystoscopy, ureteric catheterization, retrograde pyelogram",-,S9.25A,"Ureteric sampling including cystoscopy, ureteric catheterization, retrograde pyelogram","Clinical notes and Reports of all previous work up done (Xray/USG/CT Scan), clinical diagnosis suspected for this procedure.","Evidence of cystoscopy, ureteric catheterization, retrograde pyelogram and the diagnosis arrived at; Detailed discharge summary, detailed Procedure / Operative Notes",22500
,S9.26 Acute management of upper urinary tract trauma ? conservative,-,S9.26A,Acute management of upper urinary tract trauma ? conservative,"Clinical notes detailing the case history, circumstances that led to trauma, presenting complaints, local examination findings, injuries sustained as result of trauma, USG/CT Abdomen","Reports of all investigations done and consultation paper of treating doctor mentioning the final diagnosis and line of treatment, Detailed discharge summary;",Routine Ward-2300 HDU-3800
,S9.27 Endopyelotomy,-,S9.27.1A,Retrograde with laser / bugbee,"Clinical notes and IVP/CT/ CT-IVP,+/-DTPA renal scan, is the hospital equipped with Laser?","Intra operative photograph. Detailed discharge summary, detailed Procedure / Operative Notes. If bugbee electrode is billed, insist on invoice/ barcode.",45000
,S9.27 Endopyelotomy,-,S9.27.2A,Antegrade with laser / bugbee,"Clinical notes and IVP/CT/ CT-IVP,+/-DTPA renal scan, is the hospital equipped with Laser?","Intra operative photograph. Detailed discharge summary, detailed Procedure / Operative Notes. If bugbee electrode is billed, insist on invoice/ barcode.",45000
,S9.28 Diagnostic Cystoscopy,-,S9.28A,Diagnostic Cystoscopy,"Clinical notes and Reports of all work up done ( Xray/USG/CT Scan/MRI), suspected differential diagnosis",Intra procedure still photograph; Detailed discharge summary Detailed Procedure / Operative Notes,6500
,S9.29 Partial Cystectomy,-,S9.29A,Open,Clinical notes and CT/MRI confirming the indication and need of this surgery with supporting Evidence of the same (FNAC/Biopsy),"Histopathology,Detailed discharge summary; detailed Procedure / Operative Notes",39300
,S9.30 Partial Cystectomy - Follow Up,-,S9.30A,Partial Cystectomy - Follow Up,Earlier Discharge Summary,USG,1000
,S9.31 Deflux for VUR,-,S9.31A,Deflux for VUR,Clinical notes with planned line of treatment,IVU,6300
,S9.32 Bladder injury repair (with or without urethral injury),-,S9.32A,Bladder injury repair (with or without urethral injury),Clinical notes and USG/CT/MRI+/- cystogram confirming the diagnosis of bladder injury; MLC/ FIR if traumatic.,Detailed discharge summary; detailed Procedure / Operative Notes,38300
,S9.33 Bladder injury repair with colostomy (with or without urethral injury),-,S9.33A,Bladder injury repair with colostomy (with or without urethral injury),Clinical notes and USG/CT/MRI+/- cystogram confirming the diagnosis of bladder injury; MLC/ FIR if traumatic.,Detailed discharge summary of both surgeries; detailed Procedure / Operative Notes; Post procedue pic of Colostomy,43600
,S9.34 Neurogenic bladder - Package for evaluation / investigation (catheter + ultrasound + culture + RGU/ MCU) for 1 month (medicines - antibiotics),-,S9.34A,Neurogenic bladder - Package for evaluation / investigation (catheter + ultrasound + culture + RGU/ MCU) for 1 month (medicines - antibiotics),Clinical notes detailing the case history with previous work up / initial diagnosis,Evidence of all investigations done and still images of RGU/ MCU done with patient name & date,24600
,S9.35 Y V Plasty of Bladder Neck / Bladder Neck Reconstruction,-,S9.35A,Y V Plasty of Bladder Neck / Bladder Neck Reconstruction,Clinical notes and urethro Cystoscopy +USG confirming the diagnosis,"Detailed Procedure / Operative Notes, detailed discharge summary.",30000
,S9.36 Bladder Neck incision - Endoscopic,-,S9.36A,Bladder Neck incision - Endoscopic,"USG-KUB/PVR, Uroflometry",Endoscopic picture,24800
,S9.37 TURBT - Restage,-,S9.37A,TURBT - Restage,Clinical notes and USG/CT/ MRI confirming the diagnosis bladder tumour,"Intra procedure still photograph Histopathology, Detailed discharge summary , detailed Procedure / Operative Notes",29700
,S9.38 Post TURBT - Check Cystoscopy (Per sitting) with cold-cup biopsy,-,S9.38A,Post TURBT - Check Cystoscopy (Per sitting) with cold-cup biopsy,Clinical notes and Histopathology/ biopsy confirming the diagnosis of bladder cancer,Intra procedure still photograph; detailed discharge summary; detailed Procedure / Operative Notes,15000
,S9.39 Urachal Cyst excision,-,S9.39.1A,Urachal Cyst excision - Open,Clinical notes and USG/CT/MRI confirming the diagnosis of Urachus,"Histopathology, Detailed discharge summary , detailed Procedure / Operative Notes",33000
,S9.39 Urachal Cyst excision,-,S9.39.2A,Urachal Cyst excision - Laparoscopic,Clinical notes and USG/CT/MRI confirming the diagnosis of Urachus,"Histopathology, Detailed discharge summary , detailed Procedure / Operative Notes",35800
,S9.40 VVF Repair - Follow Up,-,S9.40A,VVF Repair - Follow Up,Earlier Discharge Summary,USG / UFM / Urine Routine,1500
,S9.41 Intravesical BCG / Mitomycin,-,S9.41.1A,Induction cycles,Clinical notes and Histopathology/ biopsy confirming the diagnosis of bladder cancer,"Detailed discharge summary, Detailed Procedure / Operative Notes, original bills of medicines administered",22800
,S9.41 Intravesical BCG / Mitomycin,-,S9.41.2A,Maintenance,Clinical notes and Histopathology/ biopsy confirming the diagnosis of bladder cancer,"Detailed discharge summary, Detailed Procedure / Operative Notes, original bills of medicines administered",31000
,S9.42 Repair of stress incontinence - Follow Up,-,S9.42A,Repair of stress incontinence - Follow Up,Earlier Discharge Summary,Clinical notes with planned line of treatment,1000
,S9.43 Meatotomy / Meatoplasty,-,S9.43.1A,Meatotomy,Clinical notes and confirmed diagnosis of meatal stenosis,"Detailed discharge summary, detailed Procedure / Operative Notes",6200
,S9.43 Meatotomy / Meatoplasty,-,S9.43.2A,Meatoplasty,Clinical notes and confirmed diagnosis of meatal stenosis,"Detailed discharge summary, detailed Procedure / Operative Notes",7100
,S9.45 Urethral Dilatation,-,S9.45.1A,Non endocopic as an independent procedure,Clinical notes and Investigation reports confirming urethral stricture (RGU+/- MCU),"Detailed discharge summary, Detailed Procedure / Operative Notes detailing size of dilators used",3800
,S9.45 Urethral Dilatation,-,S9.45.2A,Endocopic as an independent procedure,Clinical notes and Investigation reports confirming urethral stricture (RGU+/- MCU),"Endoscopic Intra procedure still photograph, detailed discharge summary, Detailed Procedure / Operative Notes",8500
,S9.46 Emergency management of Hematuria,-,S9.46A,Emergency management of Hematuria,Clinical notes detailing the hematuria with urine report showing frank or microscopic?,Evidence of investigations done treatment given; detailed discharge summary,Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
,S9.47 Excision of Urethral Caruncle,-,S9.47A,Excision of Urethral Caruncle,Clinical notes and confirmed diagnosis of urethral carunclule.,"Histopathology, Detailed discharge summary, detailed Procedure / Operative Notes",8500
,S9.48 Urethrorectal fistula repair,-,S9.48A,Urethrorectal fistula repair,Clinical notes and confirmation of fistula and it's tract by Cystoscopy+Sigmoidoscopy+/-RGU+MCU,"detailed Procedure / Operative Notes, Detailed discharge summary",75000
,S9.49 Holmium Laser Prostatectomy,-,S9.49A,Holmium Laser Prostatectomy,"Clinical notes and USG with prostate size and Post Void Volume +/- PSA, +/- uroflometry Is the hospital registered for holmium laser?","Histopathology, Detailed discharge summary, detailed Procedure / Operative Notes",44800
